Sales,Quantity,Discount,Profit,Region,Category,Year,Month,YearMonth,Anomaly,AlertLevel
45.248,2,0.2,3.9592,South,Office Supplies,2016,11,2016-11,Normal,Normal
876.3,10,0.4,-292.1,South,Furniture,2016,11,2016-11,Anomaly,High Alert
185.376,2,0.2,-34.758,South,Office Supplies,2016,11,2016-11,Normal,Normal
25.06,2,0.0,11.7782,East,Office Supplies,2014,11,2014-11,Normal,Normal
2.89,1,0.8,-4.7685,Central,Office Supplies,2016,5,2016-05,Normal,Normal
7.896,3,0.2,2.4675,Central,Office Supplies,2016,5,2016-05,Normal,Normal
22.608,3,0.6,-10.1736,Central,Furniture,2016,5,2016-05,Normal,Normal
30.528,8,0.2,9.54,Central,Office Supplies,2016,5,2016-05,Normal,Normal
4.842,3,0.7,-3.3894,East,Office Supplies,2017,9,2017-09,Normal,Normal
1.8,5,0.8,-2.88,Central,Office Supplies,2016,12,2016-12,Normal,Normal
39.984,2,0.2,-1.4994,Central,Technology,2017,10,2017-10,Normal,Normal
32.4,5,0.0,15.876,West,Office Supplies,2015,12,2015-12,Normal,Normal
97.88,2,0.0,48.94,West,Office Supplies,2015,12,2015-12,Normal,Normal
307.168,4,0.2,30.7168,Central,Technology,2015,7,2015-07,Normal,Normal
26.9,5,0.0,13.181,East,Office Supplies,2015,10,2015-10,Normal,Normal
47.01,3,0.0,22.0947,East,Office Supplies,2017,3,2017-03,Normal,Normal
469.99,1,0.0,136.2971,East,Technology,2017,3,2017-03,Normal,Normal
207.846,3,0.1,2.3094,East,Furniture,2017,3,2017-03,Normal,Normal
324.744,3,0.2,-77.1267,East,Office Supplies,2017,6,2017-06,Normal,Normal
40.48,2,0.0,14.5728,West,Furniture,2014,3,2014-03,Normal,Normal
12.0,4,0.2,4.2,South,Office Supplies,2015,9,2015-09,Normal,Normal
720.064,4,0.2,-63.0056,South,Office Supplies,2015,9,2015-09,Normal,Normal
25.424,1,0.2,-4.767,South,Office Supplies,2015,9,2015-09,Normal,Normal
2.816,2,0.2,0.3168,South,Office Supplies,2015,9,2015-09,Normal,Normal
3.204,2,0.7,-2.5632,South,Office Supplies,2015,9,2015-09,Normal,Normal
30.828,7,0.7,-24.6624,South,Office Supplies,2016,1,2016-01,Normal,Normal
47.616,3,0.2,5.952,South,Office Supplies,2016,1,2016-01,Normal,Normal
108.784,2,0.2,10.8784,South,Technology,2016,1,2016-01,Normal,Normal
4.77,1,0.0,2.1465,East,Office Supplies,2016,2,2016-02,Normal,Normal
7.98,3,0.0,2.0748,East,Office Supplies,2016,2,2016-02,Normal,Normal
550.431,3,0.3,-47.1798,East,Furniture,2016,2,2016-02,Normal,Normal
10.56,6,0.0,4.6464,East,Furniture,2016,2,2016-02,Normal,Normal
1497.666,2,0.15,140.9568,West,Furniture,2017,6,2017-06,Anomaly,High Alert
17.52,2,0.2,-3.504,West,Technology,2017,6,2017-06,Normal,Normal
113.22,3,0.0,29.4372,West,Office Supplies,2016,10,2016-10,Normal,Normal
35.88,6,0.0,17.5812,West,Office Supplies,2016,10,2016-10,Normal,Normal
4535.976,3,0.2,1644.2913,West,Office Supplies,2016,10,2016-10,Anomaly,High Alert
11.84,8,0.0,5.6832,West,Office Supplies,2017,1,2017-01,Normal,Normal
592.74,6,0.0,160.0398,East,Office Supplies,2017,12,2017-12,Normal,Normal
111.672,9,0.2,6.9795,South,Office Supplies,2016,10,2016-10,Normal,Normal
8.64,3,0.0,2.5056,East,Office Supplies,2014,8,2014-08,Normal,Normal
149.97,3,0.0,52.4895,East,Technology,2014,8,2014-08,Normal,Normal
232.88,5,0.2,17.466,West,Furniture,2014,5,2014-05,Normal,Normal
90.882,1,0.1,15.147,East,Furniture,2015,2,2015-02,Normal,Normal
508.768,4,0.2,38.1576,Central,Technology,2017,10,2017-10,Normal,Normal
9.912,3,0.2,3.2214,Central,Office Supplies,2017,10,2017-10,Normal,Normal
63.936,3,0.2,6.3936,West,Furniture,2015,4,2015-04,Normal,Normal
59.52,3,0.0,15.4752,West,Office Supplies,2015,4,2015-04,Normal,Normal
311.976,3,0.2,38.997,West,Technology,2015,4,2015-04,Normal,Normal
50.352,3,0.2,17.6232,West,Office Supplies,2015,4,2015-04,Normal,Normal
19.136,2,0.2,1.9136,Central,Technology,2016,5,2016-05,Normal,Normal
13.12,5,0.2,2.132,South,Office Supplies,2015,1,2015-01,Normal,Normal
241.568,2,0.2,-15.098,West,Furniture,2015,4,2015-04,Normal,Normal
479.92,2,0.2,41.993,West,Technology,2015,4,2015-04,Normal,Normal
307.136,4,0.2,-11.5176,West,Furniture,2015,9,2015-09,Normal,Normal
12.6,2,0.0,5.796,West,Office Supplies,2015,9,2015-09,Normal,Normal
159.98,2,0.0,57.5928,West,Technology,2015,9,2015-09,Normal,Normal
6.12,3,0.0,2.8764,Central,Office Supplies,2014,3,2014-03,Normal,Normal
1184.72,4,0.0,106.6248,Central,Furniture,2014,3,2014-03,Normal,Normal
45.96,2,0.0,13.788,East,Office Supplies,2016,7,2016-07,Normal,Normal
58.05,3,0.0,26.703,South,Office Supplies,2014,4,2014-04,Normal,Normal
71.28,11,0.0,34.2144,South,Office Supplies,2014,4,2014-04,Normal,Normal
124.404,4,0.3,-21.3264,Central,Furniture,2017,7,2017-07,Normal,Normal
154.9,5,0.0,69.705,South,Office Supplies,2015,9,2015-09,Normal,Normal
1871.88,12,0.0,561.564,South,Technology,2015,9,2015-09,Anomaly,High Alert
16.192,2,0.6,-6.8816,Central,Furniture,2016,2,2016-02,Normal,Normal
18.936,3,0.2,-3.7872,Central,Office Supplies,2016,5,2016-05,Normal,Normal
12.672,3,0.2,-3.168,Central,Office Supplies,2016,5,2016-05,Normal,Normal
5.04,2,0.2,1.764,Central,Office Supplies,2016,5,2016-05,Normal,Normal
8.448,2,0.2,2.9568,Central,Office Supplies,2014,12,2014-12,Normal,Normal
20.388,2,0.8,-53.0088,Central,Office Supplies,2014,12,2014-12,Normal,Normal
9.96,2,0.0,4.8804,West,Office Supplies,2015,12,2015-12,Normal,Normal
320.64,4,0.0,89.7792,South,Office Supplies,2017,12,2017-12,Normal,Normal
52.0,4,0.0,23.4,South,Technology,2017,12,2017-12,Normal,Normal
25.584,2,0.2,8.9544,East,Office Supplies,2014,5,2014-05,Normal,Normal
464.0,5,0.0,134.56,East,Technology,2014,5,2014-05,Normal,Normal
235.95,3,0.0,77.8635,East,Office Supplies,2014,5,2014-05,Normal,Normal
39.96,4,0.0,17.982,East,Office Supplies,2014,5,2014-05,Normal,Normal
18.528,4,0.7,-12.352,East,Office Supplies,2017,3,2017-03,Normal,Normal
17.9,2,0.0,3.401,West,Technology,2015,10,2015-10,Normal,Normal
81.96,2,0.0,0.0,West,Office Supplies,2015,10,2015-10,Normal,Normal
272.736,3,0.2,-64.7748,West,Office Supplies,2015,7,2015-07,Normal,Normal
18.496,4,0.2,6.7048,West,Office Supplies,2015,7,2015-07,Normal,Normal
441.92,2,0.2,49.716,West,Furniture,2015,7,2015-07,Normal,Normal
127.764,6,0.7,-191.646,West,Furniture,2015,7,2015-07,Anomaly,High Alert
166.44,3,0.0,79.8912,West,Office Supplies,2014,11,2014-11,Normal,Normal
13.38,2,0.0,6.1548,West,Office Supplies,2016,5,2016-05,Normal,Normal
24.0,2,0.2,-2.7,South,Technology,2017,7,2017-07,Normal,Normal
24.448,4,0.2,8.8624,East,Office Supplies,2017,9,2017-09,Normal,Normal
6.16,2,0.0,2.9568,West,Office Supplies,2016,10,2016-10,Normal,Normal
915.136,4,0.2,102.9528,West,Furniture,2016,10,2016-10,Normal,Normal
8.56,2,0.0,3.852,West,Office Supplies,2016,10,2016-10,Normal,Normal
97.82,2,0.0,45.9754,West,Office Supplies,2016,10,2016-10,Normal,Normal
31.104,6,0.2,11.2752,West,Office Supplies,2017,9,2017-09,Normal,Normal
11.176,1,0.2,0.8382,West,Office Supplies,2017,9,2017-09,Normal,Normal
5.04,2,0.2,1.764,South,Office Supplies,2015,3,2015-03,Normal,Normal
242.176,4,0.6,-302.72,Central,Furniture,2016,11,2016-11,Anomaly,High Alert
337.176,2,0.4,-118.0116,East,Furniture,2016,6,2016-06,Normal,Normal
13.344,6,0.2,1.0008,West,Office Supplies,2017,12,2017-12,Normal,Normal
76.752,6,0.2,10.5534,West,Technology,2017,12,2017-12,Normal,Normal
102.336,8,0.2,14.0712,West,Technology,2017,12,2017-12,Normal,Normal
10.32,2,0.2,3.741,West,Office Supplies,2017,12,2017-12,Normal,Normal
47.32,7,0.2,5.915,West,Office Supplies,2017,12,2017-12,Normal,Normal
23.376,3,0.2,7.0128,West,Furniture,2017,12,2017-12,Normal,Normal
16.72,5,0.2,3.344,West,Furniture,2017,12,2017-12,Normal,Normal
16.192,1,0.2,4.6552,West,Furniture,2017,12,2017-12,Normal,Normal
32.4,5,0.0,15.552,West,Office Supplies,2016,8,2016-08,Normal,Normal
19.89,9,0.0,5.3703,South,Office Supplies,2016,12,2016-12,Normal,Normal
399.98,2,0.0,171.9914,South,Technology,2016,12,2016-12,Normal,Normal
343.85,5,0.0,137.54,South,Furniture,2016,12,2016-12,Normal,Normal
106.32,3,0.0,49.9704,South,Office Supplies,2016,12,2016-12,Normal,Normal
13.92,3,0.2,4.35,East,Office Supplies,2017,7,2017-07,Normal,Normal
82.4,5,0.0,40.376,East,Office Supplies,2017,6,2017-06,Normal,Normal
6.24,2,0.0,3.0576,East,Office Supplies,2017,6,2017-06,Normal,Normal
447.84,8,0.0,219.4416,East,Office Supplies,2017,6,2017-06,Normal,Normal
272.048,7,0.2,30.6054,South,Office Supplies,2017,8,2017-08,Normal,Normal
1614.582,6,0.7,-1237.8462,South,Office Supplies,2017,8,2017-08,Anomaly,High Alert
24.32,5,0.2,9.12,South,Office Supplies,2017,8,2017-08,Normal,Normal
1.584,2,0.2,0.4752,South,Technology,2017,8,2017-08,Normal,Normal
31.984,1,0.2,0.0,South,Furniture,2017,8,2017-08,Normal,Normal
14.76,5,0.2,4.797,South,Office Supplies,2017,8,2017-08,Normal,Normal
423.648,2,0.2,47.6604,South,Furniture,2017,8,2017-08,Normal,Normal
76.64,2,0.2,26.824,Central,Office Supplies,2015,11,2015-11,Normal,Normal
4.464,1,0.2,1.674,Central,Office Supplies,2015,10,2015-10,Normal,Normal
3.96,10,0.8,-6.93,Central,Office Supplies,2015,10,2015-10,Anomaly,High Alert
715.64,2,0.0,178.91,West,Office Supplies,2016,7,2016-07,Normal,Normal
268.704,3,0.2,6.7176,West,Furniture,2016,12,2016-12,Normal,Normal
21.92,8,0.0,5.9184,West,Office Supplies,2016,12,2016-12,Normal,Normal
48.72,3,0.0,7.308,West,Office Supplies,2016,12,2016-12,Normal,Normal
205.666,2,0.15,-12.098,West,Furniture,2016,12,2016-12,Normal,Normal
30.344,2,0.6,-31.8612,Central,Furniture,2016,4,2016-04,Normal,Normal
25.696,2,0.2,1.9272,East,Office Supplies,2017,8,2017-08,Normal,Normal
3404.5,5,0.0,1668.205,East,Technology,2017,6,2017-06,Anomaly,High Alert
101.34,3,0.0,8.1072,East,Technology,2017,6,2017-06,Normal,Normal
344.372,4,0.3,-93.4724,East,Furniture,2015,11,2015-11,Normal,Normal
30.384,1,0.2,3.798,Central,Office Supplies,2017,9,2017-09,Normal,Normal
22.848,2,0.2,7.4256,West,Office Supplies,2015,7,2015-07,Normal,Normal
38.62,2,0.0,10.8136,East,Office Supplies,2017,9,2017-09,Normal,Normal
59.98,2,0.0,10.7964,East,Technology,2017,9,2017-09,Normal,Normal
174.3,3,0.0,81.921,East,Office Supplies,2017,3,2017-03,Normal,Normal
383.96,5,0.2,38.396,South,Technology,2017,9,2017-09,Normal,Normal
15.57,3,0.7,-11.418,South,Office Supplies,2017,9,2017-09,Normal,Normal
22.32,4,0.0,10.7136,South,Office Supplies,2016,8,2016-08,Normal,Normal
103.6,7,0.0,51.8,South,Office Supplies,2016,8,2016-08,Normal,Normal
2.97,3,0.0,1.3365,East,Technology,2017,11,2017-11,Normal,Normal
569.99,1,0.0,170.997,East,Technology,2017,11,2017-11,Normal,Normal
50.97,3,0.0,9.1746,East,Furniture,2017,11,2017-11,Normal,Normal
298.116,6,0.3,-4.2588,Central,Furniture,2017,7,2017-07,Normal,Normal
59.52,3,0.0,17.856,East,Office Supplies,2016,3,2016-03,Normal,Normal
230.28,3,0.2,23.028,West,Furniture,2016,7,2016-07,Normal,Normal
105.52,5,0.2,34.294,West,Office Supplies,2016,7,2016-07,Normal,Normal
23.36,2,0.0,11.68,West,Office Supplies,2017,8,2017-08,Normal,Normal
71.976,3,0.2,8.997,West,Technology,2017,8,2017-08,Normal,Normal
8.56,2,0.0,3.852,West,Office Supplies,2017,8,2017-08,Normal,Normal
13.92,3,0.2,4.872,West,Office Supplies,2017,8,2017-08,Normal,Normal
2518.29,9,0.0,654.7554,West,Office Supplies,2017,8,2017-08,Anomaly,High Alert
540.57,3,0.0,140.5482,West,Office Supplies,2017,8,2017-08,Normal,Normal
221.056,8,0.2,77.3696,West,Office Supplies,2017,8,2017-08,Normal,Normal
81.424,2,0.2,-9.1602,West,Furniture,2016,12,2016-12,Normal,Normal
134.8,10,0.0,35.048,West,Office Supplies,2016,12,2016-12,Normal,Normal
39.582,9,0.8,-59.373,Central,Office Supplies,2017,12,2017-12,Anomaly,High Alert
44.688,7,0.2,5.0274,Central,Office Supplies,2017,12,2017-12,Normal,Normal
31.744,2,0.2,2.3808,Central,Office Supplies,2017,12,2017-12,Normal,Normal
40.98,5,0.8,-65.568,Central,Office Supplies,2017,12,2017-12,Normal,Normal
3.168,3,0.8,-5.0688,Central,Office Supplies,2017,12,2017-12,Normal,Normal
18.84,5,0.2,-3.5325,Central,Office Supplies,2014,3,2014-03,Normal,Normal
362.25,6,0.3,0.0,Central,Furniture,2014,3,2014-03,Normal,Normal
63.552,6,0.6,-34.9536,Central,Furniture,2014,3,2014-03,Normal,Normal
129.552,3,0.2,-22.6716,Central,Office Supplies,2014,3,2014-03,Normal,Normal
5.984,2,0.2,2.244,East,Office Supplies,2015,11,2015-11,Normal,Normal
861.76,4,0.0,249.9104,East,Technology,2015,11,2015-11,Normal,Normal
66.96,4,0.0,2.6784,East,Office Supplies,2014,4,2014-04,Normal,Normal
6.24,2,0.0,3.0576,East,Office Supplies,2014,4,2014-04,Normal,Normal
435.168,4,0.2,-59.8356,West,Furniture,2017,10,2017-10,Normal,Normal
14.9,5,0.0,6.854,West,Office Supplies,2017,10,2017-10,Normal,Normal
15.8,4,0.0,4.108,West,Office Supplies,2017,10,2017-10,Normal,Normal
72.9,5,0.0,26.973,West,Furniture,2017,10,2017-10,Normal,Normal
206.352,3,0.2,5.1588,West,Furniture,2017,10,2017-10,Normal,Normal
7.992,1,0.2,2.6973,West,Technology,2017,10,2017-10,Normal,Normal
81.36,5,0.2,-19.323,South,Office Supplies,2017,11,2017-11,Normal,Normal
20.232,8,0.7,-16.1856,South,Office Supplies,2017,11,2017-11,Normal,Normal
389.056,4,0.2,48.632,South,Office Supplies,2017,11,2017-11,Normal,Normal
20.736,4,0.2,7.2576,South,Office Supplies,2017,11,2017-11,Normal,Normal
41.472,8,0.2,14.5152,South,Office Supplies,2017,11,2017-11,Normal,Normal
33.36,4,0.0,16.68,West,Office Supplies,2015,3,2015-03,Normal,Normal
90.882,3,0.7,-190.8522,West,Furniture,2016,10,2016-10,Normal,Normal
15.992,1,0.2,-2.9985,West,Technology,2016,10,2016-10,Normal,Normal
120.784,1,0.2,13.5882,West,Furniture,2016,10,2016-10,Normal,Normal
519.792,4,0.4,-112.6216,East,Technology,2015,8,2015-08,Normal,Normal
31.176,3,0.2,-5.4558,East,Technology,2015,8,2015-08,Normal,Normal
10.368,2,0.2,3.6288,East,Office Supplies,2015,8,2015-08,Normal,Normal
2.724,2,0.7,-1.9068,East,Office Supplies,2015,8,2015-08,Normal,Normal
254.352,3,0.2,0.0,East,Furniture,2015,8,2015-08,Normal,Normal
3.762,3,0.7,-2.7588,East,Office Supplies,2015,8,2015-08,Normal,Normal
10.272,3,0.2,3.21,East,Office Supplies,2015,8,2015-08,Normal,Normal
659.97,3,0.0,197.991,South,Technology,2014,5,2014-05,Normal,Normal
113.73,3,0.0,32.9817,South,Technology,2014,5,2014-05,Normal,Normal
5.104,1,0.2,1.6588,West,Office Supplies,2015,8,2015-08,Normal,Normal
16.448,2,0.2,5.5512,Central,Office Supplies,2014,1,2014-01,Normal,Normal
81.92,4,0.0,22.1184,East,Office Supplies,2014,9,2014-09,Normal,Normal
254.9,5,0.0,76.47,East,Furniture,2014,9,2014-09,Normal,Normal
15.12,5,0.2,4.914,Central,Office Supplies,2017,1,2017-01,Normal,Normal
7.872,3,0.2,0.8856,Central,Office Supplies,2017,1,2017-01,Normal,Normal
8.32,5,0.2,2.808,West,Office Supplies,2016,4,2016-04,Normal,Normal
89.95,5,0.0,43.176,East,Technology,2016,7,2016-07,Normal,Normal
25.2,4,0.0,11.592,Central,Office Supplies,2016,8,2016-08,Normal,Normal
37.59,3,0.0,17.6673,Central,Office Supplies,2016,8,2016-08,Normal,Normal
14.97,1,0.0,4.1916,Central,Office Supplies,2016,8,2016-08,Normal,Normal
1.98,2,0.0,0.891,Central,Technology,2016,8,2016-08,Normal,Normal
39.936,4,0.7,-26.624,South,Office Supplies,2016,6,2016-06,Normal,Normal
18.464,2,0.2,2.308,South,Technology,2016,6,2016-06,Normal,Normal
4.896,3,0.7,-3.4272,West,Office Supplies,2015,11,2015-11,Normal,Normal
145.764,6,0.7,-247.7988,West,Furniture,2015,11,2015-11,Anomaly,High Alert
9.612,6,0.7,-7.3692,West,Office Supplies,2015,11,2015-11,Normal,Normal
199.75,5,0.0,87.89,West,Technology,2017,11,2017-11,Normal,Normal
1673.184,12,0.2,20.9148,West,Furniture,2017,11,2017-11,Anomaly,High Alert
12.18,7,0.0,3.8976,West,Furniture,2014,5,2014-05,Normal,Normal
57.68,4,0.0,19.0344,West,Office Supplies,2014,5,2014-05,Normal,Normal
263.96,4,0.0,76.5484,Central,Technology,2015,11,2015-11,Normal,Normal
299.94,6,0.0,128.9742,West,Technology,2015,12,2015-12,Normal,Normal
25.76,7,0.0,0.5152,West,Office Supplies,2015,12,2015-12,Normal,Normal
271.9,2,0.0,78.851,East,Technology,2014,12,2014-12,Normal,Normal
45.84,3,0.0,15.5856,East,Furniture,2014,12,2014-12,Normal,Normal
9.82,2,0.0,3.2406,East,Furniture,2014,12,2014-12,Normal,Normal
93.36,12,0.0,0.9336,West,Office Supplies,2016,10,2016-10,Normal,Normal
541.24,4,0.0,5.4124,Central,Office Supplies,2015,11,2015-11,Normal,Normal
106.32,3,0.0,49.9704,Central,Office Supplies,2015,11,2015-11,Normal,Normal
1323.9,5,0.0,383.931,Central,Furniture,2015,11,2015-11,Normal,Normal
126.624,6,0.2,41.1528,East,Office Supplies,2014,3,2014-03,Normal,Normal
125.944,7,0.2,15.743,West,Technology,2015,6,2015-06,Normal,Normal
663.92,5,0.2,207.475,East,Office Supplies,2017,5,2017-05,Normal,Normal
120.0,8,0.0,13.2,East,Technology,2017,5,2017-05,Normal,Normal
3.29,1,0.0,1.4805,East,Office Supplies,2017,5,2017-05,Normal,Normal
18.84,3,0.0,6.0288,East,Furniture,2017,5,2017-05,Normal,Normal
60.672,6,0.2,12.8928,East,Furniture,2014,9,2014-09,Normal,Normal
30.816,9,0.2,2.6964,East,Office Supplies,2014,9,2014-09,Normal,Normal
52.792,1,0.2,4.6193,West,Technology,2017,10,2017-10,Normal,Normal
83.9,10,0.0,20.975,Central,Office Supplies,2017,11,2017-11,Normal,Normal
11.76,2,0.0,5.7624,Central,Office Supplies,2017,11,2017-11,Normal,Normal
4.992,3,0.8,-12.9792,Central,Office Supplies,2014,7,2014-07,Normal,Normal
87.92,5,0.2,29.673,Central,Office Supplies,2014,7,2014-07,Normal,Normal
657.93,5,0.3,-93.99,Central,Furniture,2014,7,2014-07,Normal,Normal
1.044,1,0.8,-1.827,Central,Office Supplies,2014,7,2014-07,Normal,Normal
210.68,2,0.0,50.5632,East,Furniture,2015,9,2015-09,Normal,Normal
78.8,1,0.0,1.576,East,Office Supplies,2015,9,2015-09,Normal,Normal
19.99,1,0.0,6.7966,East,Technology,2015,9,2015-09,Normal,Normal
772.68,4,0.0,108.1752,East,Office Supplies,2015,9,2015-09,Normal,Normal
106.08,6,0.2,-9.282,Central,Technology,2016,10,2016-10,Normal,Normal
23.076,3,0.6,-10.9611,Central,Furniture,2016,1,2016-01,Normal,Normal
25.92,5,0.2,9.072,Central,Office Supplies,2016,1,2016-01,Normal,Normal
47.952,3,0.2,16.1838,Central,Office Supplies,2015,6,2015-06,Normal,Normal
0.984,2,0.8,-1.476,Central,Office Supplies,2015,6,2015-06,Normal,Normal
75.384,9,0.6,-20.7306,Central,Furniture,2015,6,2015-06,Anomaly,High Alert
4.608,2,0.2,1.6704,Central,Office Supplies,2015,6,2015-06,Normal,Normal
37.68,6,0.0,16.956,East,Office Supplies,2015,9,2015-09,Normal,Normal
41.91,3,0.0,10.8966,South,Office Supplies,2017,7,2017-07,Normal,Normal
435.999,3,0.15,5.1294,West,Furniture,2017,6,2017-06,Normal,Normal
388.704,6,0.2,38.8704,West,Furniture,2017,8,2017-08,Normal,Normal
572.58,6,0.0,34.3548,West,Office Supplies,2017,8,2017-08,Normal,Normal
33.18,2,0.0,11.613,West,Technology,2017,8,2017-08,Normal,Normal
63.88,4,0.0,24.9132,East,Technology,2017,3,2017-03,Normal,Normal
26.72,1,0.0,11.7568,East,Furniture,2017,3,2017-03,Normal,Normal
295.056,9,0.2,106.9578,West,Office Supplies,2017,9,2017-09,Normal,Normal
393.25,5,0.0,129.7725,East,Office Supplies,2016,9,2016-09,Normal,Normal
2.214,3,0.7,-1.476,East,Office Supplies,2016,12,2016-12,Normal,Normal
16.272,3,0.2,5.2884,South,Office Supplies,2017,11,2017-11,Normal,Normal
706.86,7,0.0,197.9208,East,Office Supplies,2016,7,2016-07,Normal,Normal
5.97,5,0.7,-4.577,East,Office Supplies,2014,9,2014-09,Normal,Normal
21.184,1,0.2,4.7664,East,Furniture,2014,9,2014-09,Normal,Normal
41.376,6,0.2,3.1032,East,Office Supplies,2014,9,2014-09,Normal,Normal
17.94,3,0.0,4.485,East,Office Supplies,2014,7,2014-07,Normal,Normal
2.655,1,0.7,-1.8585,East,Office Supplies,2017,9,2017-09,Normal,Normal
892.35,5,0.0,267.705,West,Office Supplies,2015,8,2015-08,Normal,Normal
307.666,2,0.15,28.9568,West,Furniture,2015,8,2015-08,Normal,Normal
728.82,9,0.0,29.1528,West,Office Supplies,2015,8,2015-08,Normal,Normal
41.36,5,0.2,13.959,West,Office Supplies,2015,8,2015-08,Normal,Normal
43.176,3,0.2,15.1116,West,Technology,2015,8,2015-08,Normal,Normal
4.16,2,0.0,1.7472,West,Furniture,2015,8,2015-08,Normal,Normal
61.4,5,0.0,28.858,East,Office Supplies,2015,9,2015-09,Normal,Normal
24.448,2,0.2,8.8624,East,Office Supplies,2015,9,2015-09,Normal,Normal
263.96,4,0.0,71.2692,East,Technology,2016,11,2016-11,Normal,Normal
359.97,3,0.0,100.7916,East,Technology,2016,11,2016-11,Normal,Normal
12.96,2,0.0,6.2208,East,Office Supplies,2016,11,2016-11,Normal,Normal
116.82,3,0.0,5.841,East,Office Supplies,2016,11,2016-11,Normal,Normal
276.784,2,0.2,89.9548,East,Office Supplies,2016,11,2016-11,Normal,Normal
239.97,3,0.0,86.3892,West,Technology,2015,10,2015-10,Normal,Normal
16.02,6,0.0,6.0876,West,Furniture,2015,10,2015-10,Normal,Normal
454.56,5,0.2,-107.958,Central,Office Supplies,2017,1,2017-01,Normal,Normal
141.42,5,0.6,-187.3815,Central,Furniture,2017,1,2017-01,Normal,Normal
310.744,4,0.3,-26.6352,Central,Furniture,2017,1,2017-01,Normal,Normal
12.736,4,0.2,2.2288,Central,Office Supplies,2017,1,2017-01,Normal,Normal
6.47,5,0.8,-9.705,Central,Office Supplies,2017,1,2017-01,Normal,Normal
13.748,14,0.8,-22.6842,Central,Office Supplies,2017,1,2017-01,Anomaly,High Alert
15.224,2,0.8,-38.8212,Central,Office Supplies,2017,1,2017-01,Normal,Normal
27.42,3,0.0,9.3228,South,Furniture,2015,6,2015-06,Normal,Normal
165.98,1,0.0,74.691,South,Office Supplies,2015,6,2015-06,Normal,Normal
75.0,3,0.0,18.0,South,Technology,2015,6,2015-06,Normal,Normal
134.272,8,0.2,46.9952,East,Office Supplies,2016,11,2016-11,Normal,Normal
146.544,6,0.2,47.6268,West,Office Supplies,2015,10,2015-10,Normal,Normal
131.904,3,0.2,47.8152,West,Office Supplies,2015,10,2015-10,Normal,Normal
203.88,5,0.2,20.388,West,Office Supplies,2015,10,2015-10,Normal,Normal
14.301,7,0.7,-10.4874,West,Office Supplies,2015,10,2015-10,Normal,Normal
718.64,10,0.2,-161.694,West,Office Supplies,2015,10,2015-10,Anomaly,High Alert
61.1,5,0.0,18.33,South,Furniture,2016,10,2016-10,Normal,Normal
28.08,3,0.2,5.265,South,Office Supplies,2017,4,2017-04,Normal,Normal
10.496,4,0.2,1.1808,West,Office Supplies,2016,9,2016-09,Normal,Normal
39.92,2,0.2,12.974,West,Office Supplies,2015,7,2015-07,Normal,Normal
77.58,9,0.0,20.1708,East,Office Supplies,2015,8,2015-08,Normal,Normal
269.36,7,0.0,70.0336,West,Office Supplies,2014,12,2014-12,Normal,Normal
5.76,2,0.0,2.8224,West,Office Supplies,2015,12,2015-12,Normal,Normal
109.9,5,0.0,32.97,East,Office Supplies,2017,11,2017-11,Normal,Normal
23.88,3,0.0,10.5072,West,Furniture,2017,7,2017-07,Normal,Normal
